indice,titulacion,asignatura,especialidad,curso,semestre,grupo,tipo_de_grupo,profesor,dia_de_la_semana,hora_inicio,hora_fin
4936,Grado en Ingenieria Informatica y Matematicas,Metodos Numericos I,,Primer curso,Segundo semestre,A,Practicas,Miguel Ángel Piñar González,Miércoles,15:00:00,16:00:00
4937,Grado en Ingenieria Informatica y Matematicas,Metodos Numericos I,,Primer curso,Segundo semestre,A,Practicas,Miguel Ángel Piñar González,Jueves,15:00:00,16:00:00
4938,Grado en Ingenieria Informatica y Matematicas,Metodos Numericos I,,Primer curso,Segundo semestre,A,Practicas,Miguel Ángel Piñar González,Jueves,16:00:00,17:00:00
4939,Grado en Ingenieria Informatica y Matematicas,Metodos Numericos I,,Primer curso,Segundo semestre,1,Practicas,Miguel Ángel Piñar González,Viernes,16:00:00,17:00:00
4940,Grado en Ingenieria Informatica y Matematicas,Metodos Numericos I,,Primer curso,Segundo semestre,2,Practicas,Miguel Ángel Piñar González,Viernes,17:00:00,18:00:00
4941,Grado en Ingenieria Informatica y Matematicas,Analisis Matematico I,,Segundo curso,Primer semestre,A,Teoria,Rafael Payá Albert,Miércoles,09:00:00,10:00:00
4942,Grado en Ingenieria Informatica y Matematicas,Analisis Matematico I,,Segundo curso,Primer semestre,A,Teoria,Rafael Payá Albert,Jueves,09:00:00,10:00:00
4943,Grado en Ingenieria Informatica y Matematicas,Analisis Matematico I,,Segundo curso,Primer semestre,A,Teoria,Rafael Payá Albert,Viernes,09:00:00,10:00:00
4944,Grado en Ingenieria Informatica y Matematicas,Analisis Matematico I,,Segundo curso,Primer semestre,1,Teoria,Rafael Payá Albert,Miércoles,10:00:00,11:00:00
4945,Grado en Ingenieria Informatica y Matematicas,Analisis Matematico I,,Segundo curso,Primer semestre,A,Practicas,Rafael Payá Albert,Miércoles,09:00:00,10:00:00
4946,Grado en Ingenieria Informatica y Matematicas,Analisis Matematico I,,Segundo curso,Primer semestre,A,Practicas,Rafael Payá Albert,Jueves,09:00:00,10:00:00
4947,Grado en Ingenieria Informatica y Matematicas,Analisis Matematico I,,Segundo curso,Primer semestre,A,Practicas,Rafael Payá Albert,Viernes,09:00:00,10:00:00
4948,Grado en Ingenieria Informatica y Matematicas,Analisis Matematico I,,Segundo curso,Primer semestre,1,Practicas,Rafael Payá Albert,Miércoles,10:00:00,11:00:00
4949,Grado en Ingenieria Informatica y Matematicas,Estructura de Computadores,,Segundo curso,Primer semestre,2,Teoria,Ignacio Rojas Ruiz,Lunes,08:30:00,10:30:00
4950,Grado en Ingenieria Informatica y Matematicas,Estructura de Computadores,,Segundo curso,Primer semestre,1,Teoria,Ignacio Rojas Ruiz,Martes,09:30:00,11:30:00
4951,Grado en Ingenieria Informatica y Matematicas,Estructura de Computadores,,Segundo curso,Primer semestre,A,Teoria,Ignacio Rojas Ruiz,Martes,11:30:00,12:30:00
4952,Grado en Ingenieria Informatica y Matematicas,Estructura de Computadores,,Segundo curso,Primer semestre,A,Teoria,Ignacio Rojas Ruiz,Lunes,12:30:00,13:30:00
4953,Grado en Ingenieria Informatica y Matematicas,Estructura de Computadores,,Segundo curso,Primer semestre,2,Practicas,Ignacio Rojas Ruiz,Lunes,08:30:00,10:30:00
4954,Grado en Ingenieria Informatica y Matematicas,Estructura de Computadores,,Segundo curso,Primer semestre,1,Practicas,Ignacio Rojas Ruiz,Martes,09:30:00,11:30:00
4955,Grado en Ingenieria Informatica y Matematicas,Estructura de Computadores,,Segundo curso,Primer semestre,A,Practicas,Ignacio Rojas Ruiz,Martes,11:30:00,12:30:00
4956,Grado en Ingenieria Informatica y Matematicas,Estructura de Computadores,,Segundo curso,Primer semestre,A,Practicas,Ignacio Rojas Ruiz,Lunes,12:30:00,13:30:00
4957,Grado en Ingenieria Informatica y Matematicas,Estructura de Datos,,Segundo curso,Primer semestre,1,Teoria,Joaquín Fernández Valdivia,Martes,08:30:00,09:30:00
4958,Grado en Ingenieria Informatica y Matematicas,Estructura de Datos,,Segundo curso,Primer semestre,2,Teoria,Joaquín Fernández Valdivia,Martes,10:30:00,11:30:00
4959,Grado en Ingenieria Informatica y Matematicas,Estructura de Datos,,Segundo curso,Primer semestre,A,Teoria,Joaquín Fernández Valdivia,Martes,12:30:00,14:30:00
4960,Grado en Ingenieria Informatica y Matematicas,Estructura de Datos,,Segundo curso,Primer semestre,A,Teoria,Joaquín Fernández Valdivia,Lunes,13:30:00,14:30:00
4961,Grado en Ingenieria Informatica y Matematicas,Estructura de Datos,,Segundo curso,Primer semestre,1,Practicas,Ignacio Aguilera Martos,Martes,08:30:00,09:30:00
4962,Grado en Ingenieria Informatica y Matematicas,Estructura de Datos,,Segundo curso,Primer semestre,2,Practicas,Ignacio Aguilera Martos,Martes,10:30:00,11:30:00
4963,Grado en Ingenieria Informatica y Matematicas,Estructura de Datos,,Segundo curso,Primer semestre,A,Practicas,Ignacio Aguilera Martos,Martes,12:30:00,14:30:00
4964,Grado en Ingenieria Informatica y Matematicas,Estructura de Datos,,Segundo curso,Primer semestre,A,Practicas,Ignacio Aguilera Martos,Lunes,13:30:00,14:30:00
4965,Grado en Ingenieria Informatica y Matematicas,Estructura de Datos,,Segundo curso,Primer semestre,1,Practicas,José Enrique Cano Ocaña,Martes,08:30:00,09:30:00
4966,Grado en Ingenieria Informatica y Matematicas,Estructura de Datos,,Segundo curso,Primer semestre,2,Practicas,José Enrique Cano Ocaña,Martes,10:30:00,11:30:00
4967,Grado en Ingenieria Informatica y Matematicas,Estructura de Datos,,Segundo curso,Primer semestre,A,Practicas,José Enrique Cano Ocaña,Martes,12:30:00,14:30:00
4968,Grado en Ingenieria Informatica y Matematicas,Estructura de Datos,,Segundo curso,Primer semestre,A,Practicas,José Enrique Cano Ocaña,Lunes,13:30:00,14:30:00
4969,Grado en Ingenieria Informatica y Matematicas,Geometria III,,Segundo curso,Primer semestre,A,Teoria,Antonio Martínez López,Jueves,10:00:00,11:00:00
4970,Grado en Ingenieria Informatica y Matematicas,Geometria III,,Segundo curso,Primer semestre,A,Teoria,Antonio Martínez López,Viernes,10:00:00,11:00:00
4971,Grado en Ingenieria Informatica y Matematicas,Geometria III,,Segundo curso,Primer semestre,A,Teoria,Antonio Martínez López,Miércoles,11:00:00,12:00:00
4972,Grado en Ingenieria Informatica y Matematicas,Geometria III,,Segundo curso,Primer semestre,1,Teoria,Antonio Martínez López,Jueves,11:00:00,12:00:00
4973,Grado en Ingenieria Informatica y Matematicas,Geometria III,,Segundo curso,Primer semestre,A,Practicas,Antonio Martínez López,Jueves,10:00:00,11:00:00
4974,Grado en Ingenieria Informatica y Matematicas,Geometria III,,Segundo curso,Primer semestre,A,Practicas,Antonio Martínez López,Viernes,10:00:00,11:00:00
4975,Grado en Ingenieria Informatica y Matematicas,Geometria III,,Segundo curso,Primer semestre,A,Practicas,Antonio Martínez López,Miércoles,11:00:00,12:00:00
4976,Grado en Ingenieria Informatica y Matematicas,Geometria III,,Segundo curso,Primer semestre,1,Practicas,Antonio Martínez López,Jueves,11:00:00,12:00:00
4977,Grado en Ingenieria Informatica y Matematicas,Sistemas Operativos,,Segundo curso,Primer semestre,1,Teoria,Alejandro José León Salas,Lunes,08:30:00,10:30:00
4978,Grado en Ingenieria Informatica y Matematicas,Sistemas Operativos,,Segundo curso,Primer semestre,2,Teoria,Alejandro José León Salas,Martes,08:30:00,10:30:00
4979,Grado en Ingenieria Informatica y Matematicas,Sistemas Operativos,,Segundo curso,Primer semestre,A,Teoria,Alejandro José León Salas,Lunes,10:30:00,12:30:00
4980,Grado en Ingenieria Informatica y Matematicas,Sistemas Operativos,,Segundo curso,Primer semestre,1,Practicas,Alejandro José León Salas,Lunes,08:30:00,10:30:00
4981,Grado en Ingenieria Informatica y Matematicas,Sistemas Operativos,,Segundo curso,Primer semestre,2,Practicas,Alejandro José León Salas,Martes,08:30:00,10:30:00
4982,Grado en Ingenieria Informatica y Matematicas,Sistemas Operativos,,Segundo curso,Primer semestre,A,Practicas,Alejandro José León Salas,Lunes,10:30:00,12:30:00
4983,Grado en Ingenieria Informatica y Matematicas,Topologia I,,Segundo curso,Primer semestre,A,Teoria,Antonio Alarcón López,Viernes,11:00:00,12:00:00
4984,Grado en Ingenieria Informatica y Matematicas,Topologia I,,Segundo curso,Primer semestre,A,Teoria,Antonio Alarcón López,Miércoles,12:00:00,13:00:00
4985,Grado en Ingenieria Informatica y Matematicas,Topologia I,,Segundo curso,Primer semestre,A,Teoria,Antonio Alarcón López,Jueves,12:00:00,13:00:00
4986,Grado en Ingenieria Informatica y Matematicas,Topologia I,,Segundo curso,Primer semestre,1,Teoria,Antonio Alarcón López,Viernes,12:00:00,13:00:00
4987,Grado en Ingenieria Informatica y Matematicas,Topologia I,,Segundo curso,Primer semestre,A,Teoria,José Antonio Gálvez López,Viernes,11:00:00,12:00:00
4988,Grado en Ingenieria Informatica y Matematicas,Topologia I,,Segundo curso,Primer semestre,A,Teoria,José Antonio Gálvez López,Miércoles,12:00:00,13:00:00
4989,Grado en Ingenieria Informatica y Matematicas,Topologia I,,Segundo curso,Primer semestre,A,Teoria,José Antonio Gálvez López,Jueves,12:00:00,13:00:00
4990,Grado en Ingenieria Informatica y Matematicas,Topologia I,,Segundo curso,Primer semestre,1,Teoria,José Antonio Gálvez López,Viernes,12:00:00,13:00:00
4991,Grado en Ingenieria Informatica y Matematicas,Topologia I,,Segundo curso,Primer semestre,A,Practicas,Antonio Alarcón López,Viernes,11:00:00,12:00:00
4992,Grado en Ingenieria Informatica y Matematicas,Topologia I,,Segundo curso,Primer semestre,A,Practicas,Antonio Alarcón López,Miércoles,12:00:00,13:00:00
4993,Grado en Ingenieria Informatica y Matematicas,Topologia I,,Segundo curso,Primer semestre,A,Practicas,Antonio Alarcón López,Jueves,12:00:00,13:00:00
4994,Grado en Ingenieria Informatica y Matematicas,Topologia I,,Segundo curso,Primer semestre,1,Practicas,Antonio Alarcón López,Viernes,12:00:00,13:00:00
4995,Grado en Ingenieria Informatica y Matematicas,Algoritmica,,Segundo curso,Segundo semestre,2,Teoria,Juan Francisco Huete Guadix,Jueves,09:30:00,10:30:00
4996,Grado en Ingenieria Informatica y Matematicas,Algoritmica,,Segundo curso,Segundo semestre,1,Teoria,Juan Francisco Huete Guadix,Viernes,10:30:00,11:30:00
4997,Grado en Ingenieria Informatica y Matematicas,Algoritmica,,Segundo curso,Segundo semestre,A,Teoria,Juan Francisco Huete Guadix,Jueves,12:30:00,14:30:00
4998,Grado en Ingenieria Informatica y Matematicas,Algoritmica,,Segundo curso,Segundo semestre,A,Teoria,Juan Francisco Huete Guadix,Miércoles,13:30:00,14:30:00
4999,Grado en Ingenieria Informatica y Matematicas,Algoritmica,,Segundo curso,Segundo semestre,2,Practicas,Juan Francisco Huete Guadix,Jueves,09:30:00,10:30:00
5000,Grado en Ingenieria Informatica y Matematicas,Algoritmica,,Segundo curso,Segundo semestre,1,Practicas,Juan Francisco Huete Guadix,Viernes,10:30:00,11:30:00
5001,Grado en Ingenieria Informatica y Matematicas,Algoritmica,,Segundo curso,Segundo semestre,A,Practicas,Juan Francisco Huete Guadix,Jueves,12:30:00,14:30:00
5002,Grado en Ingenieria Informatica y Matematicas,Algoritmica,,Segundo curso,Segundo semestre,A,Practicas,Juan Francisco Huete Guadix,Miércoles,13:30:00,14:30:00
5003,Grado en Ingenieria Informatica y Matematicas,Analisis Matematico II,,Segundo curso,Segundo semestre,A,Teoria,Rafael Payá Albert,Lunes,11:00:00,13:00:00
5004,Grado en Ingenieria Informatica y Matematicas,Analisis Matematico II,,Segundo curso,Segundo semestre,A,Teoria,Rafael Payá Albert,Martes,11:00:00,12:00:00
5005,Grado en Ingenieria Informatica y Matematicas,Analisis Matematico II,,Segundo curso,Segundo semestre,1,Teoria,Rafael Payá Albert,Martes,12:00:00,13:00:00
5006,Grado en Ingenieria Informatica y Matematicas,Analisis Matematico II,,Segundo curso,Segundo semestre,A,Practicas,Rafael Payá Albert,Lunes,11:00:00,13:00:00
5007,Grado en Ingenieria Informatica y Matematicas,Analisis Matematico II,,Segundo curso,Segundo semestre,A,Practicas,Rafael Payá Albert,Martes,11:00:00,12:00:00
5008,Grado en Ingenieria Informatica y Matematicas,Analisis Matematico II,,Segundo curso,Segundo semestre,1,Practicas,Rafael Payá Albert,Martes,12:00:00,13:00:00
5009,Grado en Ingenieria Informatica y Matematicas,Arquitectura de Computadores,,Segundo curso,Segundo semestre,1,Teoria,Mancia Anguita López,Miércoles,09:30:00,11:30:00
5010,Grado en Ingenieria Informatica y Matematicas,Arquitectura de Computadores,,Segundo curso,Segundo semestre,2,Teoria,Mancia Anguita López,Viernes,09:30:00,11:30:00
5011,Grado en Ingenieria Informatica y Matematicas,Arquitectura de Computadores,,Segundo curso,Segundo semestre,A,Teoria,Mancia Anguita López,Miércoles,11:30:00,13:30:00
5012,Grado en Ingenieria Informatica y Matematicas,Arquitectura de Computadores,,Segundo curso,Segundo semestre,1,Practicas,Mancia Anguita López,Miércoles,09:30:00,11:30:00
5013,Grado en Ingenieria Informatica y Matematicas,Arquitectura de Computadores,,Segundo curso,Segundo semestre,2,Practicas,Mancia Anguita López,Viernes,09:30:00,11:30:00
5014,Grado en Ingenieria Informatica y Matematicas,Arquitectura de Computadores,,Segundo curso,Segundo semestre,A,Practicas,Mancia Anguita López,Miércoles,11:30:00,13:30:00
5015,Grado en Ingenieria Informatica y Matematicas,Arquitectura de Computadores,,Segundo curso,Segundo semestre,1,Practicas,Francisco Manuel Ortuño Guzmán,Miércoles,09:30:00,11:30:00
5016,Grado en Ingenieria Informatica y Matematicas,Arquitectura de Computadores,,Segundo curso,Segundo semestre,2,Practicas,Francisco Manuel Ortuño Guzmán,Viernes,09:30:00,11:30:00
5017,Grado en Ingenieria Informatica y Matematicas,Arquitectura de Computadores,,Segundo curso,Segundo semestre,A,Practicas,Francisco Manuel Ortuño Guzmán,Miércoles,11:30:00,13:30:00
5018,Grado en Ingenieria Informatica y Matematicas,Logica y Metodos Discretos,,Segundo curso,Segundo semestre,2,Teoria,Francisco Miguel García Olmedo,Jueves,08:30:00,09:30:00
5019,Grado en Ingenieria Informatica y Matematicas,Logica y Metodos Discretos,,Segundo curso,Segundo semestre,1,Teoria,Francisco Miguel García Olmedo,Viernes,09:30:00,10:30:00
5020,Grado en Ingenieria Informatica y Matematicas,Logica y Metodos Discretos,,Segundo curso,Segundo semestre,A,Teoria,Francisco Miguel García Olmedo,Jueves,10:30:00,12:30:00
5021,Grado en Ingenieria Informatica y Matematicas,Logica y Metodos Discretos,,Segundo curso,Segundo semestre,A,Teoria,Francisco Miguel García Olmedo,Viernes,13:30:00,14:30:00
5022,Grado en Ingenieria Informatica y Matematicas,Logica y Metodos Discretos,,Segundo curso,Segundo semestre,2,Practicas,Laiachi El Kaoutit Zerri,Jueves,08:30:00,09:30:00
5023,Grado en Ingenieria Informatica y Matematicas,Logica y Metodos Discretos,,Segundo curso,Segundo semestre,1,Practicas,Laiachi El Kaoutit Zerri,Viernes,09:30:00,10:30:00
5024,Grado en Ingenieria Informatica y Matematicas,Logica y Metodos Discretos,,Segundo curso,Segundo semestre,A,Practicas,Laiachi El Kaoutit Zerri,Jueves,10:30:00,12:30:00
5025,Grado en Ingenieria Informatica y Matematicas,Logica y Metodos Discretos,,Segundo curso,Segundo semestre,A,Practicas,Laiachi El Kaoutit Zerri,Viernes,13:30:00,14:30:00
5026,Grado en Ingenieria Informatica y Matematicas,Modelos Matematicos I,,Segundo curso,Segundo semestre,A,Teoria,María José Cáceres Granados,Lunes,09:00:00,10:00:00
5027,Grado en Ingenieria Informatica y Matematicas,Modelos Matematicos I,,Segundo curso,Segundo semestre,A,Teoria,María José Cáceres Granados,Martes,09:00:00,11:00:00
5028,Grado en Ingenieria Informatica y Matematicas,Modelos Matematicos I,,Segundo curso,Segundo semestre,1,Teoria,María José Cáceres Granados,Lunes,10:00:00,11:00:00
5029,Grado en Ingenieria Informatica y Matematicas,Modelos Matematicos I,,Segundo curso,Segundo semestre,A,Practicas,María José Cáceres Granados,Lunes,09:00:00,10:00:00
5030,Grado en Ingenieria Informatica y Matematicas,Modelos Matematicos I,,Segundo curso,Segundo semestre,A,Practicas,María José Cáceres Granados,Martes,09:00:00,11:00:00
5031,Grado en Ingenieria Informatica y Matematicas,Modelos Matematicos I,,Segundo curso,Segundo semestre,1,Practicas,María José Cáceres Granados,Lunes,10:00:00,11:00:00
5032,Grado en Ingenieria Informatica y Matematicas,Modelos Matematicos I,,Segundo curso,Segundo semestre,A,Practicas,José Luis López Fernández,Lunes,09:00:00,10:00:00
5033,Grado en Ingenieria Informatica y Matematicas,Modelos Matematicos I,,Segundo curso,Segundo semestre,A,Practicas,José Luis López Fernández,Martes,09:00:00,11:00:00
5034,Grado en Ingenieria Informatica y Matematicas,Modelos Matematicos I,,Segundo curso,Segundo semestre,1,Practicas,José Luis López Fernández,Lunes,10:00:00,11:00:00
5035,Grado en Ingenieria Informatica y Matematicas,Programacion y Diseno Orientado a Objetos,,Segundo curso,Segundo semestre,1,Teoria,Miguel Lastra Leidinger,Jueves,08:30:00,10:30:00
5036,Grado en Ingenieria Informatica y Matematicas,Programacion y Diseno Orientado a Objetos,,Segundo curso,Segundo semestre,2,Teoria,Miguel Lastra Leidinger,Miércoles,09:30:00,11:30:00
5037,Grado en Ingenieria Informatica y Matematicas,Programacion y Diseno Orientado a Objetos,,Segundo curso,Segundo semestre,A,Teoria,Miguel Lastra Leidinger,Viernes,11:30:00,13:30:00
5038,Grado en Ingenieria Informatica y Matematicas,Programacion y Diseno Orientado a Objetos,,Segundo curso,Segundo semestre,1,Practicas,Miguel Lastra Leidinger,Jueves,08:30:00,10:30:00
5039,Grado en Ingenieria Informatica y Matematicas,Programacion y Diseno Orientado a Objetos,,Segundo curso,Segundo semestre,2,Practicas,Miguel Lastra Leidinger,Miércoles,09:30:00,11:30:00
5040,Grado en Ingenieria Informatica y Matematicas,Programacion y Diseno Orientado a Objetos,,Segundo curso,Segundo semestre,A,Practicas,Miguel Lastra Leidinger,Viernes,11:30:00,13:30:00
5041,Grado en Ingenieria Informatica y Matematicas,Ecuaciones Diferenciales I,,Tercer curso,Primer semestre,A,Teoria,Rafael Ortega Ríos,Lunes,16:00:00,18:00:00
5042,Grado en Ingenieria Informatica y Matematicas,Ecuaciones Diferenciales I,,Tercer curso,Primer semestre,A,Teoria,Rafael Ortega Ríos,Martes,16:00:00,17:00:00
5043,Grado en Ingenieria Informatica y Matematicas,Ecuaciones Diferenciales I,,Tercer curso,Primer semestre,1,Teoria,Rafael Ortega Ríos,Martes,17:00:00,18:00:00
5044,Grado en Ingenieria Informatica y Matematicas,Ecuaciones Diferenciales I,,Tercer curso,Primer semestre,A,Practicas,Rafael Ortega Ríos,Lunes,16:00:00,18:00:00
5045,Grado en Ingenieria Informatica y Matematicas,Ecuaciones Diferenciales I,,Tercer curso,Primer semestre,A,Practicas,Rafael Ortega Ríos,Martes,16:00:00,17:00:00
5046,Grado en Ingenieria Informatica y Matematicas,Ecuaciones Diferenciales I,,Tercer curso,Primer semestre,1,Practicas,Rafael Ortega Ríos,Martes,17:00:00,18:00:00
5047,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Bases de Datos,,Tercer curso,Primer semestre,1,Teoria,Nicolás Marín Ruiz,Miércoles,15:30:00,17:30:00
5048,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Bases de Datos,,Tercer curso,Primer semestre,1,Teoria,Nicolás Marín Ruiz,Jueves,15:30:00,16:30:00
5049,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Bases de Datos,,Tercer curso,Primer semestre,A,Teoria,Nicolás Marín Ruiz,Jueves,16:30:00,17:30:00
5050,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Bases de Datos,,Tercer curso,Primer semestre,2,Teoria,Nicolás Marín Ruiz,Miércoles,19:30:00,21:30:00
5051,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Bases de Datos,,Tercer curso,Primer semestre,2,Teoria,Nicolás Marín Ruiz,Jueves,19:30:00,20:30:00
5052,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Bases de Datos,,Tercer curso,Primer semestre,1,Practicas,Nicolás Marín Ruiz,Miércoles,15:30:00,17:30:00
5053,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Bases de Datos,,Tercer curso,Primer semestre,1,Practicas,Nicolás Marín Ruiz,Jueves,15:30:00,16:30:00
5054,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Bases de Datos,,Tercer curso,Primer semestre,A,Practicas,Nicolás Marín Ruiz,Jueves,16:30:00,17:30:00
5055,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Bases de Datos,,Tercer curso,Primer semestre,2,Practicas,Nicolás Marín Ruiz,Miércoles,19:30:00,21:30:00
5056,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Bases de Datos,,Tercer curso,Primer semestre,2,Practicas,Nicolás Marín Ruiz,Jueves,19:30:00,20:30:00
5057,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Redes,,Tercer curso,Primer semestre,A,Teoria,Jorge Navarro Ortiz,Miércoles,17:30:00,19:30:00
5058,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Redes,,Tercer curso,Primer semestre,1,Teoria,Jorge Navarro Ortiz,Miércoles,19:30:00,21:30:00
5059,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Redes,,Tercer curso,Primer semestre,3,Teoria,Jorge Navarro Ortiz,Jueves,19:30:00,21:30:00
5060,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Redes,,Tercer curso,Primer semestre,2,Teoria,Jorge Navarro Ortiz,Viernes,19:30:00,21:30:00
5061,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Redes,,Tercer curso,Primer semestre,A,Practicas,Roberto Magán Carrión,Miércoles,17:30:00,19:30:00
5062,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Redes,,Tercer curso,Primer semestre,1,Practicas,Roberto Magán Carrión,Miércoles,19:30:00,21:30:00
5063,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Redes,,Tercer curso,Primer semestre,3,Practicas,Roberto Magán Carrión,Jueves,19:30:00,21:30:00
5064,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Redes,,Tercer curso,Primer semestre,2,Practicas,Roberto Magán Carrión,Viernes,19:30:00,21:30:00
5065,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Redes,,Tercer curso,Primer semestre,A,Practicas,Jesús Minguillón Campos,Miércoles,17:30:00,19:30:00
5066,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Redes,,Tercer curso,Primer semestre,1,Practicas,Jesús Minguillón Campos,Miércoles,19:30:00,21:30:00
5067,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Redes,,Tercer curso,Primer semestre,3,Practicas,Jesús Minguillón Campos,Jueves,19:30:00,21:30:00
5068,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Redes,,Tercer curso,Primer semestre,2,Practicas,Jesús Minguillón Campos,Viernes,19:30:00,21:30:00
5069,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Redes,,Tercer curso,Primer semestre,A,Practicas,Jonathan Prados Garzón,Miércoles,17:30:00,19:30:00
5070,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Redes,,Tercer curso,Primer semestre,1,Practicas,Jonathan Prados Garzón,Miércoles,19:30:00,21:30:00
5071,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Redes,,Tercer curso,Primer semestre,3,Practicas,Jonathan Prados Garzón,Jueves,19:30:00,21:30:00
5072,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Redes,,Tercer curso,Primer semestre,2,Practicas,Jonathan Prados Garzón,Viernes,19:30:00,21:30:00
5073,Grado en Ingenieria Informatica y Matematicas,Modelos de Computacion,,Tercer curso,Primer semestre,2,Teoria,Serafín Moral Callejón,Miércoles,15:30:00,17:30:00
5074,Grado en Ingenieria Informatica y Matematicas,Modelos de Computacion,,Tercer curso,Primer semestre,1,Teoria,Serafín Moral Callejón,Viernes,15:30:00,17:30:00
5075,Grado en Ingenieria Informatica y Matematicas,Modelos de Computacion,,Tercer curso,Primer semestre,A,Teoria,Serafín Moral Callejón,Viernes,17:30:00,19:30:00
5076,Grado en Ingenieria Informatica y Matematicas,Modelos de Computacion,,Tercer curso,Primer semestre,2,Practicas,Gabriel Navarro Garulo,Miércoles,15:30:00,17:30:00
5077,Grado en Ingenieria Informatica y Matematicas,Modelos de Computacion,,Tercer curso,Primer semestre,1,Practicas,Gabriel Navarro Garulo,Viernes,15:30:00,17:30:00
5078,Grado en Ingenieria Informatica y Matematicas,Modelos de Computacion,,Tercer curso,Primer semestre,A,Practicas,Gabriel Navarro Garulo,Viernes,17:30:00,19:30:00
5079,Grado en Ingenieria Informatica y Matematicas,Probabilidad,,Tercer curso,Primer semestre,A,Teoria,José Luis Romero Béjar,Lunes,18:00:00,20:00:00
5080,Grado en Ingenieria Informatica y Matematicas,Probabilidad,,Tercer curso,Primer semestre,A,Teoria,José Luis Romero Béjar,Martes,18:00:00,19:00:00
5081,Grado en Ingenieria Informatica y Matematicas,Probabilidad,,Tercer curso,Primer semestre,1,Teoria,José Luis Romero Béjar,Martes,19:00:00,20:00:00
5082,Grado en Ingenieria Informatica y Matematicas,Probabilidad,,Tercer curso,Primer semestre,A,Practicas,Ana García Burgos,Lunes,18:00:00,20:00:00
5083,Grado en Ingenieria Informatica y Matematicas,Probabilidad,,Tercer curso,Primer semestre,A,Practicas,Ana García Burgos,Martes,18:00:00,19:00:00
5084,Grado en Ingenieria Informatica y Matematicas,Probabilidad,,Tercer curso,Primer semestre,1,Practicas,Ana García Burgos,Martes,19:00:00,20:00:00
5085,Grado en Ingenieria Informatica y Matematicas,Sistemas Concurrentes y Distribuidos,,Tercer curso,Primer semestre,3,Teoria,Manuel Isidoro Capel Tuñón,Miércoles,15:30:00,17:30:00
5086,Grado en Ingenieria Informatica y Matematicas,Sistemas Concurrentes y Distribuidos,,Tercer curso,Primer semestre,2,Teoria,Manuel Isidoro Capel Tuñón,Viernes,15:30:00,17:30:00
5087,Grado en Ingenieria Informatica y Matematicas,Sistemas Concurrentes y Distribuidos,,Tercer curso,Primer semestre,A,Teoria,Manuel Isidoro Capel Tuñón,Jueves,17:30:00,19:30:00
5088,Grado en Ingenieria Informatica y Matematicas,Sistemas Concurrentes y Distribuidos,,Tercer curso,Primer semestre,1,Teoria,Manuel Isidoro Capel Tuñón,Jueves,19:30:00,21:30:00
5089,Grado en Ingenieria Informatica y Matematicas,Sistemas Concurrentes y Distribuidos,,Tercer curso,Primer semestre,3,Practicas,José Miguel Mantas Ruiz,Miércoles,15:30:00,17:30:00
5090,Grado en Ingenieria Informatica y Matematicas,Sistemas Concurrentes y Distribuidos,,Tercer curso,Primer semestre,2,Practicas,José Miguel Mantas Ruiz,Viernes,15:30:00,17:30:00
5091,Grado en Ingenieria Informatica y Matematicas,Sistemas Concurrentes y Distribuidos,,Tercer curso,Primer semestre,A,Practicas,José Miguel Mantas Ruiz,Jueves,17:30:00,19:30:00
5092,Grado en Ingenieria Informatica y Matematicas,Sistemas Concurrentes y Distribuidos,,Tercer curso,Primer semestre,1,Practicas,José Miguel Mantas Ruiz,Jueves,19:30:00,21:30:00
5093,Grado en Ingenieria Informatica y Matematicas,Sistemas Concurrentes y Distribuidos,,Tercer curso,Primer semestre,3,Practicas,Brunil Dalila Romero Mariño,Miércoles,15:30:00,17:30:00
5094,Grado en Ingenieria Informatica y Matematicas,Sistemas Concurrentes y Distribuidos,,Tercer curso,Primer semestre,2,Practicas,Brunil Dalila Romero Mariño,Viernes,15:30:00,17:30:00
