indice,titulacion,asignatura,especialidad,curso,semestre,grupo,tipo_de_grupo,profesor,dia_de_la_semana,hora_inicio,hora_fin
4567,Bachelor'S Degree in Telecommunications Engineering,Telecommunications Architecture,,Fourth academic year,Second semester,1,Laboratory group,Francisco Manuel Ortuno Guzman,Wednesday,11:30:00,13:30:00
4568,Bachelor'S Degree in Telecommunications Engineering,Further Mathematical Analysis,,Fourth academic year,Second semester,A,Theory group,Abraham Rueda Zoca,Friday,09:30:00,11:30:00
4569,Bachelor'S Degree in Telecommunications Engineering,Further Mathematical Analysis,,Fourth academic year,Second semester,1,Theory group,Abraham Rueda Zoca,Friday,11:30:00,13:30:00
4570,Bachelor'S Degree in Telecommunications Engineering,Further Mathematical Analysis,,Fourth academic year,Second semester,A,Laboratory group,Abraham Rueda Zoca,Friday,09:30:00,11:30:00
4571,Bachelor'S Degree in Telecommunications Engineering,Further Mathematical Analysis,,Fourth academic year,Second semester,1,Laboratory group,Abraham Rueda Zoca,Friday,11:30:00,13:30:00
4572,Bachelor'S Degree in Telecommunications Engineering,Physics Applied to Telecommunications,,Fourth academic year,Second semester,A,Theory group,Diego Pablo Ruiz Padillo,Thursday,09:30:00,11:30:00
4573,Bachelor'S Degree in Telecommunications Engineering,Physics Applied to Telecommunications,,Fourth academic year,Second semester,1,Theory group,Diego Pablo Ruiz Padillo,Thursday,11:30:00,13:30:00
4574,Bachelor'S Degree in Telecommunications Engineering,Physics Applied to Telecommunications,,Fourth academic year,Second semester,A,Laboratory group,Maria Jose Granados Munoz,Thursday,09:30:00,11:30:00
4575,Bachelor'S Degree in Telecommunications Engineering,Physics Applied to Telecommunications,,Fourth academic year,Second semester,1,Laboratory group,Maria Jose Granados Munoz,Thursday,11:30:00,13:30:00
4576,Bachelor'S Degree in Telecommunications Engineering,Digital Video Processing,,Fourth academic year,Second semester,A,Theory group,Javier Mateos Delgado,Wednesday,09:30:00,11:30:00
4577,Bachelor'S Degree in Telecommunications Engineering,Digital Video Processing,,Fourth academic year,Second semester,1,Theory group,Javier Mateos Delgado,Monday,11:30:00,13:30:00
4578,Bachelor'S Degree in Telecommunications Engineering,Digital Video Processing,,Fourth academic year,Second semester,A,Laboratory group,Javier Mateos Delgado,Wednesday,09:30:00,11:30:00
4579,Bachelor'S Degree in Telecommunications Engineering,Digital Video Processing,,Fourth academic year,Second semester,1,Laboratory group,Javier Mateos Delgado,Monday,11:30:00,13:30:00
4580,Bachelor'S Degree in Telecommunications Engineering,Embedded Systems and Real-Time Programming,,Fourth academic year,Second semester,A,Theory group,Juan Antonio Holgado Terriza,Tuesday,09:30:00,10:30:00
4581,Bachelor'S Degree in Telecommunications Engineering,Embedded Systems and Real-Time Programming,,Fourth academic year,Second semester,A,Theory group,Juan Antonio Holgado Terriza,Monday,10:30:00,11:30:00
4582,Bachelor'S Degree in Telecommunications Engineering,Embedded Systems and Real-Time Programming,,Fourth academic year,Second semester,1,Theory group,Juan Antonio Holgado Terriza,Tuesday,11:30:00,13:30:00
4583,Bachelor'S Degree in Telecommunications Engineering,Embedded Systems and Real-Time Programming,,Fourth academic year,Second semester,2,Theory group,Juan Antonio Holgado Terriza,Wednesday,11:30:00,13:30:00
4584,Bachelor'S Degree in Telecommunications Engineering,Embedded Systems and Real-Time Programming,,Fourth academic year,Second semester,A,Laboratory group,Juan Antonio Holgado Terriza,Tuesday,09:30:00,10:30:00
4585,Bachelor'S Degree in Telecommunications Engineering,Embedded Systems and Real-Time Programming,,Fourth academic year,Second semester,A,Laboratory group,Juan Antonio Holgado Terriza,Monday,10:30:00,11:30:00
4586,Bachelor'S Degree in Telecommunications Engineering,Embedded Systems and Real-Time Programming,,Fourth academic year,Second semester,1,Laboratory group,Juan Antonio Holgado Terriza,Tuesday,11:30:00,13:30:00
4587,Bachelor'S Degree in Telecommunications Engineering,Embedded Systems and Real-Time Programming,,Fourth academic year,Second semester,2,Laboratory group,Juan Antonio Holgado Terriza,Wednesday,11:30:00,13:30:00
4588,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Calculus,,First academic year,First semester,2,Theory group,Abraham Rueda Zoca,Thursday,08:30:00,09:30:00
4589,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Calculus,,First academic year,First semester,1,Theory group,Abraham Rueda Zoca,Thursday,10:30:00,11:30:00
4590,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Calculus,,First academic year,First semester,A,Theory group,Abraham Rueda Zoca,Friday,10:30:00,11:30:00
4591,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Calculus,,First academic year,First semester,A,Theory group,Abraham Rueda Zoca,Thursday,11:30:00,13:30:00
4592,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Calculus,,First academic year,First semester,2,Laboratory group,Abraham Rueda Zoca,Thursday,08:30:00,09:30:00
4593,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Calculus,,First academic year,First semester,1,Laboratory group,Abraham Rueda Zoca,Thursday,10:30:00,11:30:00
4594,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Calculus,,First academic year,First semester,A,Laboratory group,Abraham Rueda Zoca,Friday,10:30:00,11:30:00
4595,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Calculus,,First academic year,First semester,A,Laboratory group,Abraham Rueda Zoca,Thursday,11:30:00,13:30:00
4596,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Political Economy,,First academic year,First semester,A,Theory group,David Mark Epstein,Monday,08:30:00,10:30:00
4597,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Political Economy,,First academic year,First semester,1,Theory group,David Mark Epstein,Tuesday,08:30:00,09:30:00
4598,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Political Economy,,First academic year,First semester,2,Theory group,David Mark Epstein,Tuesday,09:30:00,10:30:00
4599,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Political Economy,,First academic year,First semester,A,Theory group,David Mark Epstein,Monday,12:30:00,14:30:00
4600,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Political Economy,,First academic year,First semester,1,Theory group,David Mark Epstein,Tuesday,12:30:00,13:30:00
4601,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Political Economy,,First academic year,First semester,2,Theory group,David Mark Epstein,Tuesday,13:30:00,14:30:00
4602,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Political Economy,,First academic year,First semester,A,Theory group,Maria Dolores Moreno Herrero,Monday,08:30:00,10:30:00
4603,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Political Economy,,First academic year,First semester,1,Theory group,Maria Dolores Moreno Herrero,Tuesday,08:30:00,09:30:00
4604,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Political Economy,,First academic year,First semester,2,Theory group,Maria Dolores Moreno Herrero,Tuesday,09:30:00,10:30:00
4605,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Political Economy,,First academic year,First semester,A,Theory group,Maria Dolores Moreno Herrero,Monday,12:30:00,14:30:00
4606,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Political Economy,,First academic year,First semester,1,Theory group,Maria Dolores Moreno Herrero,Tuesday,12:30:00,13:30:00
4607,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Political Economy,,First academic year,First semester,2,Theory group,Maria Dolores Moreno Herrero,Tuesday,13:30:00,14:30:00
4608,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Political Economy,,First academic year,First semester,A,Laboratory group,Maria Dolores Moreno Herrero,Monday,08:30:00,10:30:00
4609,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Political Economy,,First academic year,First semester,1,Laboratory group,Maria Dolores Moreno Herrero,Tuesday,08:30:00,09:30:00
4610,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Political Economy,,First academic year,First semester,2,Laboratory group,Maria Dolores Moreno Herrero,Tuesday,09:30:00,10:30:00
4611,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Political Economy,,First academic year,First semester,A,Laboratory group,Maria Dolores Moreno Herrero,Monday,12:30:00,14:30:00
4612,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Political Economy,,First academic year,First semester,1,Laboratory group,Maria Dolores Moreno Herrero,Tuesday,12:30:00,13:30:00
4613,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Political Economy,,First academic year,First semester,2,Laboratory group,Maria Dolores Moreno Herrero,Tuesday,13:30:00,14:30:00
4614,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Physics and Technology,,First academic year,First semester,2,Theory group,Isabel Maria Tienda Luna,Friday,08:30:00,10:30:00
4615,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Physics and Technology,,First academic year,First semester,3,Theory group,Isabel Maria Tienda Luna,Thursday,09:30:00,11:30:00
4616,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Physics and Technology,,First academic year,First semester,A,Theory group,Isabel Maria Tienda Luna,Wednesday,11:30:00,13:30:00
4617,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Physics and Technology,,First academic year,First semester,1,Theory group,Isabel Maria Tienda Luna,Friday,12:30:00,14:30:00
4618,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Physics and Technology,,First academic year,First semester,2,Laboratory group,Cristina Medina Bailon,Friday,08:30:00,10:30:00
4619,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Physics and Technology,,First academic year,First semester,3,Laboratory group,Cristina Medina Bailon,Thursday,09:30:00,11:30:00
4620,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Physics and Technology,,First academic year,First semester,A,Laboratory group,Cristina Medina Bailon,Wednesday,11:30:00,13:30:00
4621,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Physics and Technology,,First academic year,First semester,1,Laboratory group,Cristina Medina Bailon,Friday,12:30:00,14:30:00
4622,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Physics and Technology,,First academic year,First semester,2,Laboratory group,Isabel Maria Tienda Luna,Friday,08:30:00,10:30:00
4623,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Physics and Technology,,First academic year,First semester,3,Laboratory group,Isabel Maria Tienda Luna,Thursday,09:30:00,11:30:00
4624,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Physics and Technology,,First academic year,First semester,A,Laboratory group,Isabel Maria Tienda Luna,Wednesday,11:30:00,13:30:00
4625,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Physics and Technology,,First academic year,First semester,1,Laboratory group,Isabel Maria Tienda Luna,Friday,12:30:00,14:30:00
4626,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Business Management and Administration,,First academic year,First semester,1,Theory group,Francisco Jose Martinez Lopez,Monday,10:30:00,11:30:00
4627,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Business Management and Administration,,First academic year,First semester,A,Theory group,Francisco Jose Martinez Lopez,Tuesday,10:30:00,11:30:00
4628,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Business Management and Administration,,First academic year,First semester,2,Theory group,Francisco Jose Martinez Lopez,Monday,11:30:00,12:30:00
4629,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Business Management and Administration,,First academic year,First semester,1,Laboratory group,Francisco Jose Martinez Lopez,Monday,10:30:00,11:30:00
4630,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Business Management and Administration,,First academic year,First semester,A,Laboratory group,Francisco Jose Martinez Lopez,Tuesday,10:30:00,11:30:00
4631,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Business Management and Administration,,First academic year,First semester,2,Laboratory group,Francisco Jose Martinez Lopez,Monday,11:30:00,12:30:00
4632,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Programming,,First academic year,First semester,1,Theory group,Julian Luengo Martin,Friday,08:30:00,10:30:00
4633,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Programming,,First academic year,First semester,2,Theory group,Julian Luengo Martin,Thursday,09:30:00,11:30:00
4634,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Programming,,First academic year,First semester,A,Theory group,Julian Luengo Martin,Friday,11:30:00,12:30:00
4635,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Programming,,First academic year,First semester,A,Theory group,Julian Luengo Martin,Thursday,13:30:00,14:30:00
4636,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Programming,,First academic year,First semester,1,Laboratory group,Julian Luengo Martin,Friday,08:30:00,10:30:00
4637,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Programming,,First academic year,First semester,2,Laboratory group,Julian Luengo Martin,Thursday,09:30:00,11:30:00
4638,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Programming,,First academic year,First semester,A,Laboratory group,Julian Luengo Martin,Friday,11:30:00,12:30:00
4639,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Programming,,First academic year,First semester,A,Laboratory group,Julian Luengo Martin,Thursday,13:30:00,14:30:00
4640,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Computer Technology and Organisation,,First academic year,First semester,1,Theory group,Eduardo Ros Vidal,Thursday,08:30:00,10:30:00
4641,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Computer Technology and Organisation,,First academic year,First semester,A,Theory group,Eduardo Ros Vidal,Wednesday,09:30:00,11:30:00
4642,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Computer Technology and Organisation,,First academic year,First semester,2,Theory group,Eduardo Ros Vidal,Friday,12:30:00,14:30:00
4643,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Computer Technology and Organisation,,First academic year,First semester,1,Laboratory group,Jesus Gonzalez Penalver,Thursday,08:30:00,10:30:00
4644,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Computer Technology and Organisation,,First academic year,First semester,A,Laboratory group,Jesus Gonzalez Penalver,Wednesday,09:30:00,11:30:00
4645,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Computer Technology and Organisation,,First academic year,First semester,2,Laboratory group,Jesus Gonzalez Penalver,Friday,12:30:00,14:30:00
4646,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Computer Technology and Organisation,,First academic year,First semester,1,Laboratory group,Eduardo Ros Vidal,Thursday,08:30:00,10:30:00
4647,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Computer Technology and Organisation,,First academic year,First semester,A,Laboratory group,Eduardo Ros Vidal,Wednesday,09:30:00,11:30:00
4648,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Computer Technology and Organisation,,First academic year,First semester,2,Laboratory group,Eduardo Ros Vidal,Friday,12:30:00,14:30:00
4649,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Software,,First academic year,Second semester,2,Theory group,Patricia Paderewski Rodriguez,Thursday,08:30:00,10:30:00
4650,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Software,,First academic year,Second semester,1,Theory group,Patricia Paderewski Rodriguez,Friday,09:30:00,11:30:00
4651,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Software,,First academic year,Second semester,A,Theory group,Patricia Paderewski Rodriguez,Thursday,10:30:00,11:30:00
4652,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Software,,First academic year,Second semester,A,Theory group,Patricia Paderewski Rodriguez,Friday,12:30:00,13:30:00
4653,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Software,,First academic year,Second semester,2,Laboratory group,Ana Maria Sanchez Lopez,Thursday,08:30:00,10:30:00
4654,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Software,,First academic year,Second semester,1,Laboratory group,Ana Maria Sanchez Lopez,Friday,09:30:00,11:30:00
4655,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Software,,First academic year,Second semester,A,Laboratory group,Ana Maria Sanchez Lopez,Thursday,10:30:00,11:30:00
4656,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Fundamentals of Software,,First academic year,Second semester,A,Laboratory group,Ana Maria Sanchez Lopez,Friday,12:30:00,13:30:00
4657,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,History of Contemporary World Economic Development,,First academic year,Second semester,1,Theory group,Leonardo Roberto Caruana De las Cagigas,Monday,10:30:00,11:30:00
4658,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,History of Contemporary World Economic Development,,First academic year,Second semester,1,Theory group,Leonardo Roberto Caruana De las Cagigas,Tuesday,10:30:00,11:30:00
4659,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,History of Contemporary World Economic Development,,First academic year,Second semester,2,Theory group,Leonardo Roberto Caruana De las Cagigas,Monday,11:30:00,12:30:00
4660,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,History of Contemporary World Economic Development,,First academic year,Second semester,2,Theory group,Leonardo Roberto Caruana De las Cagigas,Tuesday,11:30:00,12:30:00
4661,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,History of Contemporary World Economic Development,,First academic year,Second semester,1,Theory group,Simone Fari,Monday,10:30:00,11:30:00
4662,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,History of Contemporary World Economic Development,,First academic year,Second semester,1,Theory group,Simone Fari,Tuesday,10:30:00,11:30:00
4663,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,History of Contemporary World Economic Development,,First academic year,Second semester,2,Theory group,Simone Fari,Monday,11:30:00,12:30:00
4664,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,History of Contemporary World Economic Development,,First academic year,Second semester,2,Theory group,Simone Fari,Tuesday,11:30:00,12:30:00
4665,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,History of Contemporary World Economic Development,,First academic year,Second semester,1,Theory group,Alejandro Garcia Monton,Monday,10:30:00,11:30:00
4666,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,History of Contemporary World Economic Development,,First academic year,Second semester,1,Theory group,Alejandro Garcia Monton,Tuesday,10:30:00,11:30:00
4667,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,History of Contemporary World Economic Development,,First academic year,Second semester,2,Theory group,Alejandro Garcia Monton,Monday,11:30:00,12:30:00
4668,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,History of Contemporary World Economic Development,,First academic year,Second semester,2,Theory group,Alejandro Garcia Monton,Tuesday,11:30:00,12:30:00
4669,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,History of Contemporary World Economic Development,,First academic year,Second semester,1,Laboratory group,Alejandro Garcia Monton,Monday,10:30:00,11:30:00
4670,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,History of Contemporary World Economic Development,,First academic year,Second semester,1,Laboratory group,Alejandro Garcia Monton,Tuesday,10:30:00,11:30:00
4671,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,History of Contemporary World Economic Development,,First academic year,Second semester,2,Laboratory group,Alejandro Garcia Monton,Monday,11:30:00,12:30:00
4672,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,History of Contemporary World Economic Development,,First academic year,Second semester,2,Laboratory group,Alejandro Garcia Monton,Tuesday,11:30:00,12:30:00
4673,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Introduction to Law,,First academic year,Second semester,A,Theory group,Eduardo Galvez Dominguez,Monday,08:30:00,10:30:00
4674,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Introduction to Law,,First academic year,Second semester,1,Theory group,Eduardo Galvez Dominguez,Tuesday,12:30:00,13:30:00
4675,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Introduction to Law,,First academic year,Second semester,2,Theory group,Eduardo Galvez Dominguez,Tuesday,13:30:00,14:30:00
4676,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Introduction to Law,,First academic year,Second semester,A,Theory group,Maria Rosa Martin Munoz,Monday,08:30:00,10:30:00
4677,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Introduction to Law,,First academic year,Second semester,1,Theory group,Maria Rosa Martin Munoz,Tuesday,12:30:00,13:30:00
4678,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Introduction to Law,,First academic year,Second semester,2,Theory group,Maria Rosa Martin Munoz,Tuesday,13:30:00,14:30:00
4679,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Introduction to Law,,First academic year,Second semester,A,Theory group,Victoria Rodriguez-Rico Roldan,Monday,08:30:00,10:30:00
4680,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Introduction to Law,,First academic year,Second semester,1,Theory group,Victoria Rodriguez-Rico Roldan,Tuesday,12:30:00,13:30:00
4681,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Introduction to Law,,First academic year,Second semester,2,Theory group,Victoria Rodriguez-Rico Roldan,Tuesday,13:30:00,14:30:00
4682,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Introduction to Law,,First academic year,Second semester,A,Laboratory group,Eduardo Galvez Dominguez,Monday,08:30:00,10:30:00
4683,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Introduction to Law,,First academic year,Second semester,1,Laboratory group,Eduardo Galvez Dominguez,Tuesday,12:30:00,13:30:00
4684,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Introduction to Law,,First academic year,Second semester,2,Laboratory group,Eduardo Galvez Dominguez,Tuesday,13:30:00,14:30:00
4685,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Introduction to Law,,First academic year,Second semester,A,Laboratory group,Maria Rosa Martin Munoz,Monday,08:30:00,10:30:00
4686,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Introduction to Law,,First academic year,Second semester,1,Laboratory group,Maria Rosa Martin Munoz,Tuesday,12:30:00,13:30:00
4687,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Introduction to Law,,First academic year,Second semester,2,Laboratory group,Maria Rosa Martin Munoz,Tuesday,13:30:00,14:30:00
4688,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Business Mathematics,,First academic year,Second semester,A,Theory group,Julia Garcia Cabello,Tuesday,08:30:00,10:30:00
4689,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Business Mathematics,,First academic year,Second semester,A,Theory group,Julia Garcia Cabello,Wednesday,08:30:00,10:30:00
4690,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Methodology of Programming,,First academic year,Second semester,1,Theory group,Francisco Javier Abad Ortega,Thursday,08:30:00,10:30:00
4691,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Methodology of Programming,,First academic year,Second semester,2,Theory group,Francisco Javier Abad Ortega,Friday,08:30:00,10:30:00
4692,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Methodology of Programming,,First academic year,Second semester,A,Theory group,Francisco Javier Abad Ortega,Thursday,13:30:00,14:30:00
4693,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Methodology of Programming,,First academic year,Second semester,A,Theory group,Francisco Javier Abad Ortega,Friday,13:30:00,14:30:00
4694,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Microeconomics,,First academic year,Second semester,A,Theory group,Juan Delgado Alaminos,Wednesday,10:30:00,12:30:00
4695,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Microeconomics,,First academic year,Second semester,1,Theory group,Juan Delgado Alaminos,Monday,12:30:00,13:30:00
4696,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Microeconomics,,First academic year,Second semester,2,Theory group,Juan Delgado Alaminos,Monday,13:30:00,14:30:00
4697,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Microeconomics,,First academic year,Second semester,A,Laboratory group,Juan Delgado Alaminos,Wednesday,10:30:00,12:30:00
4698,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Microeconomics,,First academic year,Second semester,1,Laboratory group,Juan Delgado Alaminos,Monday,12:30:00,13:30:00
4699,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Microeconomics,,First academic year,Second semester,2,Laboratory group,Juan Delgado Alaminos,Monday,13:30:00,14:30:00
4700,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Linear Algebra and Mathematical Structures,,First academic year,Second semester,1,Theory group,Luis Miguel Merino Gonzalez,Friday,08:30:00,09:30:00
4701,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Linear Algebra and Mathematical Structures,,First academic year,Second semester,2,Theory group,Luis Miguel Merino Gonzalez,Friday,10:30:00,11:30:00
4702,Bachelor'S Degree in Computer Engineering + Bachelor'S Degree in Business Administrat.And Management,Linear Algebra and Mathematical Structures,,First academic year,Second semester,A,Theory group,Luis Miguel Merino Gonzalez,Thursday,11:30:00,13:30:00
