indice,titulacion,asignatura,especialidad,curso,semestre,grupo,tipo_de_grupo,profesor,dia_de_la_semana,hora_inicio,hora_fin
4728,Grado en Ingenieria de Tecnologias de Telecomunicacion,Comunicaciones Opticas,Especialidad Sistemas de Telecomunicacion,Cuarto curso,Primer semestre,1,Practicas,Javier Ramirez Perez de Inestrosa,Lunes,12:30:00,14:30:00
4729,Grado en Ingenieria de Tecnologias de Telecomunicacion,Diseno y Dimensionado de Redes,Especialidad Telematica,Cuarto curso,Primer semestre,A,Teoria,Jose Camacho Paez,Miercoles,09:30:00,11:30:00
4730,Grado en Ingenieria de Tecnologias de Telecomunicacion,Diseno y Dimensionado de Redes,Especialidad Telematica,Cuarto curso,Primer semestre,1,Teoria,Jose Camacho Paez,Martes,10:30:00,12:30:00
4731,Grado en Ingenieria de Tecnologias de Telecomunicacion,Diseno y Dimensionado de Redes,Especialidad Telematica,Cuarto curso,Primer semestre,2,Teoria,Jose Camacho Paez,Martes,12:30:00,14:30:00
4732,Grado en Ingenieria de Tecnologias de Telecomunicacion,Diseno y Dimensionado de Redes,Especialidad Telematica,Cuarto curso,Primer semestre,A,Practicas,Oscar Ramon Adamuz Hinojosa,Miercoles,09:30:00,11:30:00
4733,Grado en Ingenieria de Tecnologias de Telecomunicacion,Diseno y Dimensionado de Redes,Especialidad Telematica,Cuarto curso,Primer semestre,1,Practicas,Oscar Ramon Adamuz Hinojosa,Martes,10:30:00,12:30:00
4734,Grado en Ingenieria de Tecnologias de Telecomunicacion,Diseno y Dimensionado de Redes,Especialidad Telematica,Cuarto curso,Primer semestre,2,Practicas,Oscar Ramon Adamuz Hinojosa,Martes,12:30:00,14:30:00
4735,Grado en Ingenieria de Tecnologias de Telecomunicacion,Diseno y Dimensionado de Redes,Especialidad Telematica,Cuarto curso,Primer semestre,A,Practicas,Antonio Ruiz Moya,Miercoles,09:30:00,11:30:00
4736,Grado en Ingenieria de Tecnologias de Telecomunicacion,Diseno y Dimensionado de Redes,Especialidad Telematica,Cuarto curso,Primer semestre,1,Practicas,Antonio Ruiz Moya,Martes,10:30:00,12:30:00
4737,Grado en Ingenieria de Tecnologias de Telecomunicacion,Diseno y Dimensionado de Redes,Especialidad Telematica,Cuarto curso,Primer semestre,2,Practicas,Antonio Ruiz Moya,Martes,12:30:00,14:30:00
4738,Grado en Ingenieria de Tecnologias de Telecomunicacion,Equipos Electronicos,Especialidad Sistemas Electronicos,Cuarto curso,Primer semestre,A,Teoria,Jose Luis Padilla De la Torre,Martes,10:30:00,12:30:00
4739,Grado en Ingenieria de Tecnologias de Telecomunicacion,Equipos Electronicos,Especialidad Sistemas Electronicos,Cuarto curso,Primer semestre,1,Teoria,Jose Luis Padilla De la Torre,Martes,12:30:00,14:30:00
4740,Grado en Ingenieria de Tecnologias de Telecomunicacion,Equipos Electronicos,Especialidad Sistemas Electronicos,Cuarto curso,Primer semestre,A,Practicas,Jose Luis Padilla De la Torre,Martes,10:30:00,12:30:00
4741,Grado en Ingenieria de Tecnologias de Telecomunicacion,Equipos Electronicos,Especialidad Sistemas Electronicos,Cuarto curso,Primer semestre,1,Practicas,Jose Luis Padilla De la Torre,Martes,12:30:00,14:30:00
4742,Grado en Ingenieria de Tecnologias de Telecomunicacion,Fundamentos de Fotonica,,Cuarto curso,Primer semestre,A,Teoria,Francisco Javier Romero Mora,Lunes,08:30:00,09:30:00
4743,Grado en Ingenieria de Tecnologias de Telecomunicacion,Fundamentos de Fotonica,,Cuarto curso,Primer semestre,A,Teoria,Francisco Javier Romero Mora,Martes,08:30:00,10:30:00
4744,Grado en Ingenieria de Tecnologias de Telecomunicacion,Fundamentos de Fotonica,,Cuarto curso,Primer semestre,2,Teoria,Francisco Javier Romero Mora,Viernes,10:30:00,12:30:00
4745,Grado en Ingenieria de Tecnologias de Telecomunicacion,Fundamentos de Fotonica,,Cuarto curso,Primer semestre,1,Teoria,Francisco Javier Romero Mora,Viernes,12:30:00,14:30:00
4746,Grado en Ingenieria de Tecnologias de Telecomunicacion,Fundamentos de Fotonica,,Cuarto curso,Primer semestre,A,Practicas,Ana Carrasco Sanz,Lunes,08:30:00,09:30:00
4747,Grado en Ingenieria de Tecnologias de Telecomunicacion,Fundamentos de Fotonica,,Cuarto curso,Primer semestre,A,Practicas,Ana Carrasco Sanz,Martes,08:30:00,10:30:00
4748,Grado en Ingenieria de Tecnologias de Telecomunicacion,Fundamentos de Fotonica,,Cuarto curso,Primer semestre,2,Practicas,Ana Carrasco Sanz,Viernes,10:30:00,12:30:00
4749,Grado en Ingenieria de Tecnologias de Telecomunicacion,Fundamentos de Fotonica,,Cuarto curso,Primer semestre,1,Practicas,Ana Carrasco Sanz,Viernes,12:30:00,14:30:00
4750,Grado en Ingenieria de Tecnologias de Telecomunicacion,Fundamentos de Fotonica,,Cuarto curso,Primer semestre,A,Practicas,Francisco Javier Romero Mora,Lunes,08:30:00,09:30:00
4751,Grado en Ingenieria de Tecnologias de Telecomunicacion,Fundamentos de Fotonica,,Cuarto curso,Primer semestre,A,Practicas,Francisco Javier Romero Mora,Martes,08:30:00,10:30:00
4752,Grado en Ingenieria de Tecnologias de Telecomunicacion,Fundamentos de Fotonica,,Cuarto curso,Primer semestre,2,Practicas,Francisco Javier Romero Mora,Viernes,10:30:00,12:30:00
4753,Grado en Ingenieria de Tecnologias de Telecomunicacion,Fundamentos de Fotonica,,Cuarto curso,Primer semestre,1,Practicas,Francisco Javier Romero Mora,Viernes,12:30:00,14:30:00
4754,Grado en Ingenieria de Tecnologias de Telecomunicacion,Laboratorio de Telematica,,Cuarto curso,Primer semestre,1,Teoria,Miguel Angel Lopez Gordo,Jueves,10:30:00,12:30:00
4755,Grado en Ingenieria de Tecnologias de Telecomunicacion,Laboratorio de Telematica,,Cuarto curso,Primer semestre,A,Teoria,Miguel Angel Lopez Gordo,Jueves,12:30:00,14:30:00
4756,Grado en Ingenieria de Tecnologias de Telecomunicacion,Laboratorio de Telematica,,Cuarto curso,Primer semestre,1,Practicas,Miguel Angel Lopez Gordo,Jueves,10:30:00,12:30:00
4757,Grado en Ingenieria de Tecnologias de Telecomunicacion,Laboratorio de Telematica,,Cuarto curso,Primer semestre,A,Practicas,Miguel Angel Lopez Gordo,Jueves,12:30:00,14:30:00
4758,Grado en Ingenieria de Tecnologias de Telecomunicacion,Redes Multimedia,Especialidad Telematica,Cuarto curso,Primer semestre,2,Teoria,Juan Manuel Lopez Soler,Martes,10:30:00,12:30:00
4759,Grado en Ingenieria de Tecnologias de Telecomunicacion,Redes Multimedia,Especialidad Telematica,Cuarto curso,Primer semestre,A,Teoria,Juan Manuel Lopez Soler,Miercoles,11:30:00,13:30:00
4760,Grado en Ingenieria de Tecnologias de Telecomunicacion,Redes Multimedia,Especialidad Telematica,Cuarto curso,Primer semestre,1,Teoria,Juan Manuel Lopez Soler,Martes,12:30:00,14:30:00
4761,Grado en Ingenieria de Tecnologias de Telecomunicacion,Redes Multimedia,Especialidad Telematica,Cuarto curso,Primer semestre,2,Practicas,Pablo Munoz Luengo,Martes,10:30:00,12:30:00
4762,Grado en Ingenieria de Tecnologias de Telecomunicacion,Redes Multimedia,Especialidad Telematica,Cuarto curso,Primer semestre,A,Practicas,Pablo Munoz Luengo,Miercoles,11:30:00,13:30:00
4763,Grado en Ingenieria de Tecnologias de Telecomunicacion,Redes Multimedia,Especialidad Telematica,Cuarto curso,Primer semestre,1,Practicas,Pablo Munoz Luengo,Martes,12:30:00,14:30:00
4764,Grado en Ingenieria de Tecnologias de Telecomunicacion,Redes Multimedia,Especialidad Telematica,Cuarto curso,Primer semestre,2,Practicas,Juan Jose Ramos Munoz,Martes,10:30:00,12:30:00
4765,Grado en Ingenieria de Tecnologias de Telecomunicacion,Redes Multimedia,Especialidad Telematica,Cuarto curso,Primer semestre,A,Practicas,Juan Jose Ramos Munoz,Miercoles,11:30:00,13:30:00
4766,Grado en Ingenieria de Tecnologias de Telecomunicacion,Redes Multimedia,Especialidad Telematica,Cuarto curso,Primer semestre,1,Practicas,Juan Jose Ramos Munoz,Martes,12:30:00,14:30:00
4767,Grado en Ingenieria de Tecnologias de Telecomunicacion,Redes de Acceso y Corporativas,Especialidad Telematica,Cuarto curso,Primer semestre,A,Teoria,Roberto Magan Carrion,Lunes,10:30:00,12:30:00
4768,Grado en Ingenieria de Tecnologias de Telecomunicacion,Redes de Acceso y Corporativas,Especialidad Telematica,Cuarto curso,Primer semestre,1,Teoria,Roberto Magan Carrion,Lunes,12:30:00,14:30:00
4769,Grado en Ingenieria de Tecnologias de Telecomunicacion,Redes de Acceso y Corporativas,Especialidad Telematica,Cuarto curso,Primer semestre,A,Practicas,Roberto Magan Carrion,Lunes,10:30:00,12:30:00
4770,Grado en Ingenieria de Tecnologias de Telecomunicacion,Redes de Acceso y Corporativas,Especialidad Telematica,Cuarto curso,Primer semestre,1,Practicas,Roberto Magan Carrion,Lunes,12:30:00,14:30:00
4771,Grado en Ingenieria de Tecnologias de Telecomunicacion,Sistemas de Control,Especialidad Sistemas Electronicos,Cuarto curso,Primer semestre,1,Teoria,Francisco Gomez Mula,Miercoles,09:30:00,11:30:00
4772,Grado en Ingenieria de Tecnologias de Telecomunicacion,Sistemas de Control,Especialidad Sistemas Electronicos,Cuarto curso,Primer semestre,A,Teoria,Francisco Gomez Mula,Miercoles,11:30:00,13:30:00
4773,Grado en Ingenieria de Tecnologias de Telecomunicacion,Sistemas de Control,Especialidad Sistemas Electronicos,Cuarto curso,Primer semestre,1,Practicas,Francisco Gomez Mula,Miercoles,09:30:00,11:30:00
4774,Grado en Ingenieria de Tecnologias de Telecomunicacion,Sistemas de Control,Especialidad Sistemas Electronicos,Cuarto curso,Primer semestre,A,Practicas,Francisco Gomez Mula,Miercoles,11:30:00,13:30:00
4775,Grado en Ingenieria de Tecnologias de Telecomunicacion,Tecnologia de Circuitos Impresos,,Cuarto curso,Primer semestre,A,Teoria,Andres Maria Roldan Aranda,Viernes,08:30:00,10:30:00
4776,Grado en Ingenieria de Tecnologias de Telecomunicacion,Tecnologia de Circuitos Impresos,,Cuarto curso,Primer semestre,1,Teoria,Andres Maria Roldan Aranda,Viernes,10:30:00,12:30:00
4777,Grado en Ingenieria de Tecnologias de Telecomunicacion,Tecnologia de Circuitos Impresos,,Cuarto curso,Primer semestre,A,Practicas,Andres Maria Roldan Aranda,Viernes,08:30:00,10:30:00
4778,Grado en Ingenieria de Tecnologias de Telecomunicacion,Tecnologia de Circuitos Impresos,,Cuarto curso,Primer semestre,1,Practicas,Andres Maria Roldan Aranda,Viernes,10:30:00,12:30:00
4779,Grado en Ingenieria de Tecnologias de Telecomunicacion,Tecnologias del Habla,,Cuarto curso,Primer semestre,A,Teoria,Maria del Carmen Benitez Ortuzar,Miercoles,08:30:00,09:30:00
4780,Grado en Ingenieria de Tecnologias de Telecomunicacion,Tecnologias del Habla,,Cuarto curso,Primer semestre,1,Teoria,Maria del Carmen Benitez Ortuzar,Jueves,08:30:00,10:30:00
4781,Grado en Ingenieria de Tecnologias de Telecomunicacion,Tecnologias del Habla,,Cuarto curso,Primer semestre,A,Teoria,Maria del Carmen Benitez Ortuzar,Lunes,09:30:00,10:30:00
4782,Grado en Ingenieria de Tecnologias de Telecomunicacion,Tecnologias del Habla,,Cuarto curso,Primer semestre,A,Practicas,Maria del Carmen Benitez Ortuzar,Miercoles,08:30:00,09:30:00
4783,Grado en Ingenieria de Tecnologias de Telecomunicacion,Tecnologias del Habla,,Cuarto curso,Primer semestre,1,Practicas,Maria del Carmen Benitez Ortuzar,Jueves,08:30:00,10:30:00
4784,Grado en Ingenieria de Tecnologias de Telecomunicacion,Tecnologias del Habla,,Cuarto curso,Primer semestre,A,Practicas,Maria del Carmen Benitez Ortuzar,Lunes,09:30:00,10:30:00
4785,Grado en Ingenieria de Tecnologias de Telecomunicacion,Television y Radio Digital,Especialidad Sistemas de Telecomunicacion,Cuarto curso,Primer semestre,2,Teoria,Victoria Eugenia Sanchez Calle,Miercoles,09:30:00,11:30:00
4786,Grado en Ingenieria de Tecnologias de Telecomunicacion,Television y Radio Digital,Especialidad Sistemas de Telecomunicacion,Cuarto curso,Primer semestre,A,Teoria,Victoria Eugenia Sanchez Calle,Lunes,10:30:00,11:30:00
4787,Grado en Ingenieria de Tecnologias de Telecomunicacion,Television y Radio Digital,Especialidad Sistemas de Telecomunicacion,Cuarto curso,Primer semestre,1,Teoria,Victoria Eugenia Sanchez Calle,Miercoles,11:30:00,13:30:00
4788,Grado en Ingenieria de Tecnologias de Telecomunicacion,Television y Radio Digital,Especialidad Sistemas de Telecomunicacion,Cuarto curso,Primer semestre,A,Teoria,Victoria Eugenia Sanchez Calle,Martes,13:30:00,14:30:00
4789,Grado en Ingenieria de Tecnologias de Telecomunicacion,Television y Radio Digital,Especialidad Sistemas de Telecomunicacion,Cuarto curso,Primer semestre,2,Practicas,Victoria Eugenia Sanchez Calle,Miercoles,09:30:00,11:30:00
4790,Grado en Ingenieria de Tecnologias de Telecomunicacion,Television y Radio Digital,Especialidad Sistemas de Telecomunicacion,Cuarto curso,Primer semestre,A,Practicas,Victoria Eugenia Sanchez Calle,Lunes,10:30:00,11:30:00
4791,Grado en Ingenieria de Tecnologias de Telecomunicacion,Television y Radio Digital,Especialidad Sistemas de Telecomunicacion,Cuarto curso,Primer semestre,1,Practicas,Victoria Eugenia Sanchez Calle,Miercoles,11:30:00,13:30:00
4792,Grado en Ingenieria de Tecnologias de Telecomunicacion,Television y Radio Digital,Especialidad Sistemas de Telecomunicacion,Cuarto curso,Primer semestre,A,Practicas,Victoria Eugenia Sanchez Calle,Martes,13:30:00,14:30:00
4793,Grado en Ingenieria de Tecnologias de Telecomunicacion,Arquitecturas Especializadas para Telecomunicaciones,,Cuarto curso,Segundo semestre,A,Teoria,Francisco Manuel Ortuno Guzman,Lunes,09:30:00,10:30:00
4794,Grado en Ingenieria de Tecnologias de Telecomunicacion,Arquitecturas Especializadas para Telecomunicaciones,,Cuarto curso,Segundo semestre,A,Teoria,Francisco Manuel Ortuno Guzman,Martes,10:30:00,11:30:00
4795,Grado en Ingenieria de Tecnologias de Telecomunicacion,Arquitecturas Especializadas para Telecomunicaciones,,Cuarto curso,Segundo semestre,1,Teoria,Francisco Manuel Ortuno Guzman,Miercoles,11:30:00,13:30:00
4796,Grado en Ingenieria de Tecnologias de Telecomunicacion,Arquitecturas Especializadas para Telecomunicaciones,,Cuarto curso,Segundo semestre,A,Practicas,Francisco Manuel Ortuno Guzman,Lunes,09:30:00,10:30:00
4797,Grado en Ingenieria de Tecnologias de Telecomunicacion,Arquitecturas Especializadas para Telecomunicaciones,,Cuarto curso,Segundo semestre,A,Practicas,Francisco Manuel Ortuno Guzman,Martes,10:30:00,11:30:00
4798,Grado en Ingenieria de Tecnologias de Telecomunicacion,Arquitecturas Especializadas para Telecomunicaciones,,Cuarto curso,Segundo semestre,1,Practicas,Francisco Manuel Ortuno Guzman,Miercoles,11:30:00,13:30:00
4799,Grado en Ingenieria de Tecnologias de Telecomunicacion,Complementos de Analisis Matematico,,Cuarto curso,Segundo semestre,A,Teoria,Abraham Rueda Zoca,Viernes,09:30:00,11:30:00
4800,Grado en Ingenieria de Tecnologias de Telecomunicacion,Complementos de Analisis Matematico,,Cuarto curso,Segundo semestre,1,Teoria,Abraham Rueda Zoca,Viernes,11:30:00,13:30:00
4801,Grado en Ingenieria de Tecnologias de Telecomunicacion,Complementos de Analisis Matematico,,Cuarto curso,Segundo semestre,A,Practicas,Abraham Rueda Zoca,Viernes,09:30:00,11:30:00
4802,Grado en Ingenieria de Tecnologias de Telecomunicacion,Complementos de Analisis Matematico,,Cuarto curso,Segundo semestre,1,Practicas,Abraham Rueda Zoca,Viernes,11:30:00,13:30:00
4803,Grado en Ingenieria de Tecnologias de Telecomunicacion,Fisica Aplicada a las Telecomunicaciones,,Cuarto curso,Segundo semestre,A,Teoria,Diego Pablo Ruiz Padillo,Jueves,09:30:00,11:30:00
4804,Grado en Ingenieria de Tecnologias de Telecomunicacion,Fisica Aplicada a las Telecomunicaciones,,Cuarto curso,Segundo semestre,1,Teoria,Diego Pablo Ruiz Padillo,Jueves,11:30:00,13:30:00
4805,Grado en Ingenieria de Tecnologias de Telecomunicacion,Fisica Aplicada a las Telecomunicaciones,,Cuarto curso,Segundo semestre,A,Practicas,Maria Jose Granados Munoz,Jueves,09:30:00,11:30:00
4806,Grado en Ingenieria de Tecnologias de Telecomunicacion,Fisica Aplicada a las Telecomunicaciones,,Cuarto curso,Segundo semestre,1,Practicas,Maria Jose Granados Munoz,Jueves,11:30:00,13:30:00
4807,Grado en Ingenieria de Tecnologias de Telecomunicacion,Procesamiento de Video Digital,,Cuarto curso,Segundo semestre,A,Teoria,Javier Mateos Delgado,Miercoles,09:30:00,11:30:00
4808,Grado en Ingenieria de Tecnologias de Telecomunicacion,Procesamiento de Video Digital,,Cuarto curso,Segundo semestre,1,Teoria,Javier Mateos Delgado,Lunes,11:30:00,13:30:00
4809,Grado en Ingenieria de Tecnologias de Telecomunicacion,Procesamiento de Video Digital,,Cuarto curso,Segundo semestre,A,Practicas,Javier Mateos Delgado,Miercoles,09:30:00,11:30:00
4810,Grado en Ingenieria de Tecnologias de Telecomunicacion,Procesamiento de Video Digital,,Cuarto curso,Segundo semestre,1,Practicas,Javier Mateos Delgado,Lunes,11:30:00,13:30:00
4811,Grado en Ingenieria de Tecnologias de Telecomunicacion,Programacion de Sistemas Empotrados y de Tiempo Real,,Cuarto curso,Segundo semestre,A,Teoria,Juan Antonio Holgado Terriza,Martes,09:30:00,10:30:00
4812,Grado en Ingenieria de Tecnologias de Telecomunicacion,Programacion de Sistemas Empotrados y de Tiempo Real,,Cuarto curso,Segundo semestre,A,Teoria,Juan Antonio Holgado Terriza,Lunes,10:30:00,11:30:00
4813,Grado en Ingenieria de Tecnologias de Telecomunicacion,Programacion de Sistemas Empotrados y de Tiempo Real,,Cuarto curso,Segundo semestre,1,Teoria,Juan Antonio Holgado Terriza,Martes,11:30:00,13:30:00
4814,Grado en Ingenieria de Tecnologias de Telecomunicacion,Programacion de Sistemas Empotrados y de Tiempo Real,,Cuarto curso,Segundo semestre,2,Teoria,Juan Antonio Holgado Terriza,Miercoles,11:30:00,13:30:00
4815,Grado en Ingenieria de Tecnologias de Telecomunicacion,Programacion de Sistemas Empotrados y de Tiempo Real,,Cuarto curso,Segundo semestre,A,Practicas,Juan Antonio Holgado Terriza,Martes,09:30:00,10:30:00
4816,Grado en Ingenieria de Tecnologias de Telecomunicacion,Programacion de Sistemas Empotrados y de Tiempo Real,,Cuarto curso,Segundo semestre,A,Practicas,Juan Antonio Holgado Terriza,Lunes,10:30:00,11:30:00
4817,Grado en Ingenieria de Tecnologias de Telecomunicacion,Programacion de Sistemas Empotrados y de Tiempo Real,,Cuarto curso,Segundo semestre,1,Practicas,Juan Antonio Holgado Terriza,Martes,11:30:00,13:30:00
4818,Grado en Ingenieria de Tecnologias de Telecomunicacion,Programacion de Sistemas Empotrados y de Tiempo Real,,Cuarto curso,Segundo semestre,2,Practicas,Juan Antonio Holgado Terriza,Miercoles,11:30:00,13:30:00
4819,Grado en Ingenieria Informatica y Matematicas,Calculo I,,Primer curso,Primer semestre,1,Teoria,Jose Luis Gamez Ruiz,Lunes,18:00:00,19:00:00
4820,Grado en Ingenieria Informatica y Matematicas,Calculo I,,Primer curso,Primer semestre,2,Teoria,Jose Luis Gamez Ruiz,Lunes,19:00:00,20:00:00
4821,Grado en Ingenieria Informatica y Matematicas,Calculo I,,Primer curso,Primer semestre,A,Teoria,Jose Luis Gamez Ruiz,Martes,19:00:00,21:00:00
4822,Grado en Ingenieria Informatica y Matematicas,Calculo I,,Primer curso,Primer semestre,A,Teoria,Jose Luis Gamez Ruiz,Lunes,20:00:00,21:00:00
4823,Grado en Ingenieria Informatica y Matematicas,Calculo I,,Primer curso,Primer semestre,1,Practicas,Jose Luis Gamez Ruiz,Lunes,18:00:00,19:00:00
4824,Grado en Ingenieria Informatica y Matematicas,Calculo I,,Primer curso,Primer semestre,2,Practicas,Jose Luis Gamez Ruiz,Lunes,19:00:00,20:00:00
4825,Grado en Ingenieria Informatica y Matematicas,Calculo I,,Primer curso,Primer semestre,A,Practicas,Jose Luis Gamez Ruiz,Martes,19:00:00,21:00:00
4826,Grado en Ingenieria Informatica y Matematicas,Calculo I,,Primer curso,Primer semestre,A,Practicas,Jose Luis Gamez Ruiz,Lunes,20:00:00,21:00:00
4827,Grado en Ingenieria Informatica y Matematicas,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,1,Teoria,Isabel Maria Tienda Luna,Miercoles,15:30:00,17:30:00
4828,Grado en Ingenieria Informatica y Matematicas,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,2,Teoria,Isabel Maria Tienda Luna,Jueves,15:30:00,17:30:00
4829,Grado en Ingenieria Informatica y Matematicas,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,3,Teoria,Isabel Maria Tienda Luna,Viernes,15:30:00,17:30:00
4830,Grado en Ingenieria Informatica y Matematicas,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,A,Teoria,Isabel Maria Tienda Luna,Jueves,17:30:00,18:30:00
4831,Grado en Ingenieria Informatica y Matematicas,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,A,Teoria,Isabel Maria Tienda Luna,Viernes,17:30:00,18:30:00
4832,Grado en Ingenieria Informatica y Matematicas,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,1,Practicas,Pablo Escobedo Araque,Miercoles,15:30:00,17:30:00
4833,Grado en Ingenieria Informatica y Matematicas,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,2,Practicas,Pablo Escobedo Araque,Jueves,15:30:00,17:30:00
4834,Grado en Ingenieria Informatica y Matematicas,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,3,Practicas,Pablo Escobedo Araque,Viernes,15:30:00,17:30:00
4835,Grado en Ingenieria Informatica y Matematicas,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,A,Practicas,Pablo Escobedo Araque,Jueves,17:30:00,18:30:00
4836,Grado en Ingenieria Informatica y Matematicas,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,A,Practicas,Pablo Escobedo Araque,Viernes,17:30:00,18:30:00
4837,Grado en Ingenieria Informatica y Matematicas,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,1,Practicas,Daniel Gonzalez Castro,Miercoles,15:30:00,17:30:00
4838,Grado en Ingenieria Informatica y Matematicas,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,2,Practicas,Daniel Gonzalez Castro,Jueves,15:30:00,17:30:00
4839,Grado en Ingenieria Informatica y Matematicas,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,3,Practicas,Daniel Gonzalez Castro,Viernes,15:30:00,17:30:00
4840,Grado en Ingenieria Informatica y Matematicas,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,A,Practicas,Daniel Gonzalez Castro,Jueves,17:30:00,18:30:00
4841,Grado en Ingenieria Informatica y Matematicas,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,A,Practicas,Daniel Gonzalez Castro,Viernes,17:30:00,18:30:00
4842,Grado en Ingenieria Informatica y Matematicas,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,1,Practicas,Isabel Maria Tienda Luna,Miercoles,15:30:00,17:30:00
4843,Grado en Ingenieria Informatica y Matematicas,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,2,Practicas,Isabel Maria Tienda Luna,Jueves,15:30:00,17:30:00
4844,Grado en Ingenieria Informatica y Matematicas,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,3,Practicas,Isabel Maria Tienda Luna,Viernes,15:30:00,17:30:00
4845,Grado en Ingenieria Informatica y Matematicas,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,A,Practicas,Isabel Maria Tienda Luna,Jueves,17:30:00,18:30:00
4846,Grado en Ingenieria Informatica y Matematicas,Fundamentos Fisicos y Tecnologicos,,Primer curso,Primer semestre,A,Practicas,Isabel Maria Tienda Luna,Viernes,17:30:00,18:30:00
4847,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Programacion,,Primer curso,Primer semestre,3,Teoria,Francisco Jose Cortijo Bon,Miercoles,15:30:00,17:30:00
4848,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Programacion,,Primer curso,Primer semestre,1,Teoria,Francisco Jose Cortijo Bon,Jueves,15:30:00,17:30:00
4849,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Programacion,,Primer curso,Primer semestre,2,Teoria,Francisco Jose Cortijo Bon,Viernes,15:30:00,17:30:00
4850,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Programacion,,Primer curso,Primer semestre,A,Teoria,Francisco Jose Cortijo Bon,Jueves,18:30:00,19:30:00
4851,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Programacion,,Primer curso,Primer semestre,A,Teoria,Francisco Jose Cortijo Bon,Viernes,18:30:00,19:30:00
4852,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Programacion,,Primer curso,Primer semestre,3,Practicas,Francisco Jose Cortijo Bon,Miercoles,15:30:00,17:30:00
4853,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Programacion,,Primer curso,Primer semestre,1,Practicas,Francisco Jose Cortijo Bon,Jueves,15:30:00,17:30:00
4854,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Programacion,,Primer curso,Primer semestre,2,Practicas,Francisco Jose Cortijo Bon,Viernes,15:30:00,17:30:00
4855,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Programacion,,Primer curso,Primer semestre,A,Practicas,Francisco Jose Cortijo Bon,Jueves,18:30:00,19:30:00
4856,Grado en Ingenieria Informatica y Matematicas,Fundamentos de Programacion,,Primer curso,Primer semestre,A,Practicas,Francisco Jose Cortijo Bon,Viernes,18:30:00,19:30:00
4857,Grado en Ingenieria Informatica y Matematicas,Geometria I,,Primer curso,Primer semestre,A,Teoria,Ana Maria Hurtado Cortegana,Lunes,16:00:00,17:00:00
4858,Grado en Ingenieria Informatica y Matematicas,Geometria I,,Primer curso,Primer semestre,2,Teoria,Ana Maria Hurtado Cortegana,Lunes,17:00:00,18:00:00
4859,Grado en Ingenieria Informatica y Matematicas,Geometria I,,Primer curso,Primer semestre,A,Teoria,Ana Maria Hurtado Cortegana,Martes,17:00:00,19:00:00
4860,Grado en Ingenieria Informatica y Matematicas,Geometria I,,Primer curso,Primer semestre,1,Teoria,Ana Maria Hurtado Cortegana,Lunes,19:00:00,20:00:00
4861,Grado en Ingenieria Informatica y Matematicas,Geometria I,,Primer curso,Primer semestre,A,Teoria,Antonio Ros Mulero,Lunes,16:00:00,17:00:00
4862,Grado en Ingenieria Informatica y Matematicas,Geometria I,,Primer curso,Primer semestre,2,Teoria,Antonio Ros Mulero,Lunes,17:00:00,18:00:00
4863,Grado en Ingenieria Informatica y Matematicas,Geometria I,,Primer curso,Primer semestre,A,Teoria,Antonio Ros Mulero,Martes,17:00:00,19:00:00
4864,Grado en Ingenieria Informatica y Matematicas,Geometria I,,Primer curso,Primer semestre,1,Teoria,Antonio Ros Mulero,Lunes,19:00:00,20:00:00
4865,Grado en Ingenieria Informatica y Matematicas,Geometria I,,Primer curso,Primer semestre,A,Practicas,Ana Maria Hurtado Cortegana,Lunes,16:00:00,17:00:00
4866,Grado en Ingenieria Informatica y Matematicas,Geometria I,,Primer curso,Primer semestre,2,Practicas,Ana Maria Hurtado Cortegana,Lunes,17:00:00,18:00:00
